2020-03-01,0.0,0.0,0.0
2020-03-02,7.335907335907336,0.0,3.125
2020-03-03,7.194244604316546,0.0,4.19921875
2020-03-04,11.74496644295302,16.666666666666664,2.3255813953488373
2020-03-05,9.60960960960961,0.0,2.3255813953488373
2020-03-06,15.068493150684931,0.0,2.4878312601406165
2020-03-07,10.952380952380953,0.0,3.5916824196597354
2020-03-08,7.081545064377683,14.285714285714285,1.3157894736842104
2020-03-09,5.61122244488978,25.0,1.3157894736842104
2020-03-10,11.005692599620494,30.0,1.7486149584487534
2020-03-11,9.401709401709402,15.384615384615385,1.1567493383001666
2020-03-12,8.75,26.666666666666668,0.847457627118644
2020-03-13,5.316091954022988,10.526315789473683,0.847457627118644
2020-03-14,8.458390177353342,4.761904761904762,0.847457627118644
2020-03-15,3.89937106918239,9.090909090909092,0.847457627118644
2020-03-16,2.0581113801452786,25.0,1.0341855788566505
2020-03-17,5.931198102016608,0.0,0.6944444444444444
2020-03-18,3.9193729003359463,6.666666666666667,0.6944444444444444
2020-03-19,4.310344827586207,3.125,0.7233796296296298
2020-03-20,5.578512396694215,3.0303030303030303,0.8488888888888889
2020-03-21,3.6203522504892365,5.88235294117647,0.6359474795098818
2020-03-22,4.2492917847025495,11.11111111111111,0.43660820451843046
2020-03-23,3.6231884057971016,2.5,0.425531914893617
2020-03-24,6.381118881118882,2.4390243902439024,0.5160706201901314
2020-03-25,7.970419063270337,7.142857142857142,0.3816558941212681
2020-03-26,7.76255707762557,4.444444444444445,0.3735691987513007
2020-03-27,8.050847457627118,12.76595744680851,0.2886383563131881
2020-03-28,12.941176470588237,5.660377358490567,0.291941264886114
2020-03-29,10.358796296296296,12.5,0.25977845309283404
2020-03-30,4.929208180388044,3.1746031746031744,0.2358490566037736
2020-03-31,12.693653173413294,3.076923076923077,0.2358490566037736
2020-04-01,12.416851441241686,7.462686567164178,0.2625489498042008
2020-04-02,11.16370808678501,4.166666666666666,0.211864406779661
2020-04-03,11.923349893541518,8.0,0.23071674806090203
2020-04-04,11.76284083703234,7.4074074074074066,0.19455252918287938
2020-04-05,9.957446808510637,6.896551724137931,0.19455252918287938
2020-04-06,6.037151702786378,3.225806451612903,0.217641448015867
2020-04-07,9.124087591240876,2.083333333333333,0.17905482041587903
2020-04-08,11.928651059085842,7.142857142857142,0.1774789992695398
2020-04-09,11.832669322709163,7.6190476190476195,0.16335645826656053
2020-04-10,11.328820805130032,10.619469026548673,0.17149695561608716
2020-04-11,11.216,10.4,0.16239543928818798
2020-04-12,7.509710832973673,6.521739130434782,0.13123359580052493
2020-04-13,4.014452027298273,6.122448979591836,0.13502249226720678
2020-04-14,6.483983018139715,8.974358974358974,0.12999140982923782
2020-04-15,6.741573033707865,9.411764705882353,0.13361507892374855
2020-04-16,6.3723825693265415,9.67741935483871,0.12383024399093467
2020-04-17,5.958714620131943,6.372549019607843,0.11517600988419575
2020-04-18,5.9248845149628435,8.755760368663594,0.12227973347822356
2020-04-19,3.4698521046643913,8.050847457627118,0.10142103204432074
2020-04-20,3.151914971596115,7.8431372549019605,0.08628127696289906
2020-04-21,3.4020252265055957,10.181818181818182,0.09223684396637784
2020-04-22,3.4017696074220427,6.6006600660066,0.0883317992523065
2020-04-23,3.5889341197972913,8.6687306501548,0.08125146840003133
2020-04-24,3.0876573903280136,2.564102564102564,0.06854728149545976
2020-04-25,2.5828535864322393,5.277777777777778,0.07074202229911572
2020-04-26,1.6608524192325194,4.221635883905013,0.06596565847511028
2020-04-27,1.2756434166355837,5.5696202531645564,0.05802936670984491
2020-04-28,2.0919269298762524,4.556354916067146,0.0526592943654555
2020-04-29,1.5584415584415585,4.128440366972478,0.06566467038304298
2020-04-30,1.4776925262858767,5.947136563876652,0.04387041179693207
